./configure --enable-all --disable-shared --disable-crl-monitor && make && \
    ./wolfcrypt/benchmark/benchmark -csv

------------------------------------------------------------------------------
 wolfSSL version 5.7.0
------------------------------------------------------------------------------
Math: 	Multi-Precision: Wolf(SP) word-size=64 bits=4096 sp_int.c
wolfCrypt Benchmark (block bytes 1048576, min 1.0 sec each)
This format allows you to easily copy the output to a csv file.

Symmetric Ciphers:

Algorithm,MB/s,Cycles per byte,
RNG,66.565658,28.653075,
AES-128-CBC-enc,176.789733,10.788586,
AES-128-CBC-dec,211.997974,8.996838,
AES-192-CBC-enc,151.502793,12.589285,
AES-192-CBC-dec,178.136876,10.707004,
AES-256-CBC-enc,133.026223,14.337868,
AES-256-CBC-dec,153.191059,12.450544,
AES-128-GCM-enc,94.601570,20.161523,
AES-128-GCM-dec,94.748801,20.130195,
AES-192-GCM-enc,87.407657,21.820881,
AES-192-GCM-dec,87.163908,21.881910,
AES-256-GCM-enc,79.534923,23.980807,
AES-256-GCM-dec,80.668380,23.643862,
AES-128-GCM-STREAM-enc,94.851650,20.108368,
AES-128-GCM-STREAM-dec,94.419253,20.200462,
AES-192-GCM-STREAM-enc,87.070580,21.905364,
AES-192-GCM-STREAM-dec,86.970218,21.930644,
AES-256-GCM-STREAM-enc,80.709963,23.631685,
AES-256-GCM-STREAM-dec,80.395442,23.724140,
GMAC Table 4-bit,195.067474,9.777703,
AES-128-ECB-enc,211.742150,9.007715,
AES-128-ECB-dec,215.933041,8.832890,
AES-192-ECB-enc,177.426837,10.749857,
AES-192-ECB-dec,180.767049,10.551223,
AES-256-ECB-enc,152.267924,12.526034,
AES-256-ECB-dec,154.624919,12.335096,
AES-XTS-enc,124.217640,15.354607,
AES-XTS-dec,130.059164,14.664968,
AES-128-CFB,154.398684,12.353168,
AES-192-CFB,134.579414,14.172401,
AES-256-CFB,119.471334,15.964615,
AES-128-OFB,172.652565,11.047117,
AES-192-OFB,148.991485,12.801492,
AES-256-OFB,130.346015,14.632693,
