./configure --enable-all --disable-shared --disable-crl-monitor && make && \
    ./wolfcrypt/benchmark/benchmark -csv

------------------------------------------------------------------------------
 wolfSSL version 5.7.0
------------------------------------------------------------------------------
Math: 	Multi-Precision: Wolf(SP) word-size=64 bits=4096 sp_int.c
wolfCrypt Benchmark (block bytes 1048576, min 1.0 sec each)
This format allows you to easily copy the output to a csv file.

Symmetric Ciphers:

Algorithm,MB/s,Cycles per byte,
RNG,101.651629,24.337083,
AES-128-CBC-enc,276.286021,8.954147,
AES-128-CBC-dec,316.960229,7.805086,
AES-192-CBC-enc,236.697814,10.451718,
AES-192-CBC-dec,267.245986,9.256998,
AES-256-CBC-enc,207.489871,11.922953,
AES-256-CBC-dec,232.257850,10.651478,
AES-128-GCM-enc,146.533548,16.882732,
AES-128-GCM-dec,145.903992,16.955552,
AES-192-GCM-enc,134.197179,18.434655,
AES-192-GCM-dec,134.423533,18.403595,
AES-256-GCM-enc,124.660107,19.844952,
AES-256-GCM-dec,124.728644,19.834024,
AES-128-GCM-STREAM-enc,145.421564,17.011700,
AES-128-GCM-STREAM-dec,146.360617,16.902528,
AES-192-GCM-STREAM-enc,134.359389,18.412275,
AES-192-GCM-STREAM-dec,134.528319,18.389137,
AES-256-GCM-STREAM-enc,124.756988,19.829400,
AES-256-GCM-STREAM-dec,124.213637,19.916121,
GMAC Table 4-bit,303.983766,8.138102,
AES-128-ECB-enc,320.361737,7.722048,
AES-128-ECB-dec,323.122398,7.656065,
AES-192-ECB-enc,270.232298,9.154509,
AES-192-ECB-dec,273.323814,9.050956,
AES-256-ECB-enc,232.558765,10.637479,
AES-256-ECB-dec,236.763359,10.448563,
AES-XTS-enc,185.994664,13.300560,
AES-XTS-dec,189.175338,13.076924,
AES-128-CFB,246.842656,10.021886,
AES-192-CFB,215.796341,11.463711,
AES-256-CFB,192.041926,12.881693,
AES-128-OFB,273.701935,9.038385,
AES-192-OFB,235.605936,10.499823,
AES-256-OFB,205.537935,12.035823,
AES-128-CTR,280.208541,8.828481,
AES-192-CTR,239.800295,10.316142,
AES-256-CTR,209.151239,11.827865,
AES-CCM-enc,127.027813,19.474560,
AES-CCM-dec,125.642348,19.689284,
AES-256-SIV-enc,137.807851,17.951126,
AES-256-SIV-dec,138.348514,17.880959,
AES-384-SIV-enc,119.008223,20.786820,
AES-384-SIV-dec,118.786085,20.825674,
AES-512-SIV-enc,103.509269,23.899299,
AES-512-SIV-dec,104.254932,23.728347,
Camellia,162.642246,15.210043,
ARC4,336.620158,7.348916,
CHACHA,448.415904,5.516736,
CHA-POLY,338.095068,7.316849,
3DES,28.649891,86.345501,
MD5,632.290573,3.912422,
POLY1305,1424.198310,1.736967,
SHA,634.558383,3.898434,
SHA-224,222.936736,11.096344,
SHA-256,224.651157,11.011656,
SHA-384,389.715679,6.347651,
SHA-512,389.355577,6.353516,
SHA-512/224,389.106437,6.357584,
SHA-512/256,388.705798,6.364134,
SHA3-224,375.027711,6.596242,
SHA3-256,355.155619,6.965321,
SHA3-384,271.375580,9.115675,
SHA3-512,189.702125,13.040285,
SHAKE128,431.638220,5.731115,
SHAKE256,353.551925,6.996899,
RIPEMD,270.804195,9.134888,
BLAKE2b,618.244455,4.001273,
BLAKE2s,384.301454,6.437040,
AES-128-CMAC,273.764039,9.036110,
AES-256-CMAC,207.517687,11.920726,
HMAC-MD5,634.791748,3.896963,
HMAC-SHA,636.924035,3.883915,
HMAC-SHA224,225.392261,10.975345,
HMAC-SHA256,223.280376,11.079150,
HMAC-SHA384,386.813676,6.395212,
HMAC-SHA512,390.417166,6.336183,
PBKDF2,27.761010,91247.521654,
SipHash-8,2132.059354,1.160265,
SipHash-16,2120.994473,1.166317,

Asymmetric Ciphers:

Algorithm,key size,operation,avg ms,ops/sec,
KDF,128,SRTP,0.000,2984422.154,
KDF,256,SRTP,0.000,2036460.000,
KDF,128,SRTCP,0.000,2993199.286,
KDF,256,SRTCP,0.000,2028009.516,
scrypt,17,,40.341,24.788,
RSA,1024,key gen,12.744,78.471,
RSA,2048,key gen,87.291,11.456,
RSA,2048,public,0.037,27172.777,
RSA,2048,private,1.900,526.303,
DH,2048,key gen,0.430,2323.046,
DH,2048,agree,0.917,1090.704,
ECC   [      SECP256R1],256,key gen,0.061,16428.373,
ECDHE [      SECP256R1],256,agree,0.057,17517.236,
ECDSA [      SECP256R1],256,sign,0.076,13172.015,
ECDSA [      SECP256R1],256,verify,0.086,11608.410,
ECC   [      SECP256R1],256,encrypt,0.063,15794.397,
ECC   [      SECP256R1],256,decrypt,0.063,15832.075,
ECC   [BRAINPOOLP256R1],256,key gen,0.068,14651.514,
ECDHE [BRAINPOOLP256R1],256,agree,0.064,15582.722,
