./configure --enable-all --disable-shared --disable-crl-monitor --enable-cuda CC=nvcc LD_FLAGS="-lcudart -lcublas" && make && \
    ./wolfcrypt/benchmark/benchmark -csv

------------------------------------------------------------------------------
 wolfSSL version 5.7.0
------------------------------------------------------------------------------
Math: 	Multi-Precision: Wolf(SP) word-size=64 bits=4096 sp_int.c
wolfCrypt Benchmark (block bytes 1048576, min 1.0 sec each)
This format allows you to easily copy the output to a csv file.

Symmetric Ciphers:

Algorithm,MB/s,Cycles per byte,
RNG,101.473717,24.378613,
AES-128-CBC-enc,0.089628,27600.867539,
AES-128-CBC-dec,316.341669,7.820012,
AES-192-CBC-enc,0.086131,28721.230482,
AES-192-CBC-dec,268.386789,9.217274,
AES-256-CBC-enc,0.080466,30743.547210,
AES-256-CBC-dec,231.651460,10.679055,
AES-128-GCM-enc,217.487614,11.374510,
AES-128-GCM-dec,217.598548,11.368718,
AES-192-GCM-enc,215.108257,11.500333,
AES-192-GCM-dec,215.403920,11.484544,
AES-256-GCM-enc,213.032362,11.612397,
AES-256-GCM-dec,212.896568,11.619800,
AES-128-GCM-STREAM-enc,217.461372,11.375880,
AES-128-GCM-STREAM-dec,216.664263,11.417731,
AES-192-GCM-STREAM-enc,215.106101,11.500439,
AES-192-GCM-STREAM-dec,214.896453,11.511657,
AES-256-GCM-STREAM-enc,213.015705,11.613294,
AES-256-GCM-STREAM-dec,212.664310,11.632482,
GMAC Table 4-bit,292.757728,8.450031,
AES-128-ECB-enc,1581.000689,1.564715,
AES-128-ECB-dec,322.162209,7.678786,
AES-192-ECB-enc,1485.454181,1.665359,
AES-192-ECB-dec,275.088173,8.992805,
AES-256-ECB-enc,1416.556836,1.746357,
AES-256-ECB-dec,237.601629,10.411604,
AES-XTS-enc,328.597802,7.528394,
AES-XTS-dec,180.921537,13.673406,
AES-128-CFB,0.092458,26755.958002,
AES-192-CFB,0.086162,28711.269510,
AES-256-CFB,0.080397,30769.878312,
AES-128-OFB,0.092389,26776.147860,
AES-192-OFB,0.086174,28707.131566,
AES-256-OFB,0.080461,30745.554821,
